1138300596	20231029	202310	2023	2023.8192	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	057	057	05	1	8.0	1	1	1	0.32327586206897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300597	20231029	202310	2023	2023.8192	LEG	CONGRESS						LEG			USAELI	UNITED STATES	USA					ELI			0	057	057	05	1	8.0	1	1	1	0.32327586206897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300598	20231029	202310	2023	2023.8192	REL	SAINT																			1	080	080	08	2	5.0	10	1	10	0	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20231105221500	https://www.bleachernation.com/bears/2023/11/05/watch-cole-kmet-makes-the-td-catch-of-the-year/
1138300599	20231029	202310	2023	2023.8192	USA	JERSEY	USA																		1	0874	087	08	2	10.0	10	1	10	-4.10958904109589	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20231105221500	https://biztoc.com/x/4bb89b29e3da1645
1138300600	20231029	202310	2023	2023.8192	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	057	057	05	1	8.0	1	1	1	0.32327586206897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300601	20231029	202310	2023	2023.8192	USAELI	UNITED STATES	USA					ELI			LEG	CONGRESS						LEG			0	057	057	05	1	8.0	1	1	1	0.32327586206897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300602	20231029	202310	2023	2023.8192	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	0.32327586206897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300603	20231029	202310	2023	2023.8192	VNM	VIETNAM	VNM								AFR	AFRICA	AFR								1	020	020	02	1	3.0	1	1	1	-4.99124343257443	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	20231105221500	https://www.bworldonline.com/opinion/2023/11/06/555456/improving-our-african-swine-fever-virus-surveillance/
1138300604	20231029	202310	2023	2023.8192	VNMLEG	VIETNAM	VNM					LEG			AFR	AFRICA	AFR								1	020	020	02	1	3.0	1	1	1	-4.99124343257443	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	4	Bantay, Ðc L?k, Vietnam, Republic Of	VM	VM88	73997	12.8833	108.7	-3707459	20231105221500	https://www.bworldonline.com/opinion/2023/11/06/555456/improving-our-african-swine-fever-virus-surveillance/
1138300605	20231104	202311	2023	2023.8329	ISR	ISRAEL	ISR								QATGOV	QATAR	QAT					GOV			0	042	042	04	1	1.9	4	1	4	-6.77966101694916	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300606	20231104	202311	2023	2023.8329	ISR	ISRAELI	ISR								REF	REFUGEE						REF			1	195	195	19	4	-10.0	1	1	1	-6.77966101694916	1	France	FR	FR		46	2	FR	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300607	20231104	202311	2023	2023.8329	PSE	GAZA	PSE								QATGOV	QATAR	QAT					GOV			0	042	042	04	1	1.9	3	1	3	-6.77966101694916	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300608	20231104	202311	2023	2023.8329	PSE	GAZA	PSE								QATGOV	QATAR	QAT					GOV			0	042	042	04	1	1.9	1	1	1	-6.77966101694916	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300609	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			ISR	ISRAEL	ISR								0	020	020	02	1	3.0	8	1	8	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300610	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			ISR	ISRAEL	ISR								0	043	043	04	1	2.8	4	1	4	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300611	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			ISR	ISRAELI	ISR								0	073	073	07	2	7.4	8	1	8	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300612	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			ISR	ISRAELI	ISR								0	073	073	07	2	7.4	2	1	2	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300613	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			PSE	GAZA	PSE								0	020	020	02	1	3.0	2	1	2	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300614	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			PSE	GAZA	PSE								0	043	043	04	1	2.8	3	1	3	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300615	20231104	202311	2023	2023.8329	QATGOV	QATAR	QAT					GOV			PSE	GAZA	PSE								0	043	043	04	1	2.8	1	1	1	-6.77966101694916	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	20231105221500	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce
1138300616	20231105	202311	2023	2023.8356											AFR	AFRICA	AFR								1	040	040	04	1	1.0	8	1	4	0	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20231105221500	https://www.thepoliticalcesspool.org/jamesedwards/hill-macdonald-and-roche-return-to-tpc/
1138300617	20231105	202311	2023	2023.8356											BUS	BUSINESS						BUS			1	0311	031	03	1	5.2	10	1	10	0.32327586206897	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20231105221500	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk
1138300618	20231105	202311	2023	2023.8356											BUS	COMPANIES						BUS			0	036	036	03	1	4.0	10	1	10	4.80961923847695	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20231105221500	https://www.duncanbanner.com/community/commerce-launches-new-trade-program-for-rural-oklahoma-companies/article_d76daf76-7a98-11ee-8535-fbd624b29b2d.html
1138300619	20231105	202311	2023	2023.8356											CAN	CANADIAN	CAN								1	031	031	03	1	5.2	2	1	2	-7.89473684210526	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20231105221500	http://www.tvguide.co.uk/schedule/2a9265c3-9012-51a0-ad6f-2adc0e64f87c/south-park
1138300620	20231105	202311	2023	2023.8356											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	10	1	10	0	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20231105221500	https://www.caribjournal.com/2023/11/05/grand-bahama-flights-sunwing-relaunching/
1138300621	20231105	202311	2023	2023.8356											CAN	CANADA	CAN								0	100	100	10	3	-5.0	2	1	2	-3.93258426966292	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20231105221500	https://www.cbc.ca/news/canada/nova-scotia/veterinarians-burnout-1.7019296
1138300622	20231105	202311	2023	2023.8356											CAN	CANADA	CAN								0	110	110	11	3	-2.0	2	1	2	-3.93258426966292	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20231105221500	https://www.cbc.ca/news/canada/nova-scotia/veterinarians-burnout-1.7019296
1138300623	20231105	202311	2023	2023.8356											CHRPRO	METHODIST CHURCH				CHR	PRO				1	046	046	04	1	7.0	2	1	2	7.21649484536082	0								3	Tropical Gulf Acres, Florida, United States	US	USFL		26.842	-81.9909	292453	3	Tropical Gulf Acres, Florida, United States	US	USFL		26.842	-81.9909	292453	20231105221500	https://charlottecounty.floridaweekly.com/events/fw-events/holiday-craft-vendor-fair/
1138300624	20231105	202311	2023	2023.8356											COP	DEPUTIES						COP			1	043	043	04	1	2.8	2	1	2	0	0								3	Lee County, Florida, United States	US	USFL		26.567	-81.8831	295758	3	Lee County, Florida, United States	US	USFL		26.567	-81.8831	295758	20231105221500	https://news.yahoo.com/shopper-spots-real-human-skull-214522122.html
1138300625	20231105	202311	2023	2023.8356											COP	POLICE						COP			0	173	173	17	4	-5.0	5	1	5	-9.21149594694182	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20231105221500	https://www.makeuseof.com/biggest-crypto-hacks-scams-of-2023/
1138300626	20231105	202311	2023	2023.8356											CRM	ILLEGAL IMMIGRANT						CRM			1	170	170	17	4	-7.0	2	1	2	-5.76441102756892	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20231105221500	https://www.thestandard.com.hk/section-news/section/11/257561/Crackdown-on-illegal-immigrants-stepped-up
1138300627	20231105	202311	2023	2023.8356											CRM	ILLEGAL IMMIGRANT						CRM			1	170	170	17	4	-7.0	8	1	8	-5.76441102756892	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20231105221500	https://www.thestandard.com.hk/section-news/section/11/257561/Crackdown-on-illegal-immigrants-stepped-up
1138300628	20231105	202311	2023	2023.8356											CVL	HUNTER						CVL			0	036	036	03	1	4.0	3	1	3	3.77049180327868	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20231105221500	https://www.louisvillecardinal.com/2023/11/21c-museum-to-offer-fragile-figures-beings-and-time-art-tours-throughout-november/
1138300629	20231105	202311	2023	2023.8356											CVL	HIKER						CVL			0	130	130	13	3	-4.4	5	1	5	-2.25	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20231105221500	https://www.cloverdalereporter.com/news/hiker-rescued-off-bc-cliffside-after-taking-non-existent-google-maps-trail-6831980
1138300630	20231105	202311	2023	2023.8356											CVLCVL	MIGRANT						CVL	CVL		1	051	051	05	1	3.4	10	1	10	-1.20378331900258	0								3	Harris School, Illinois, United States	US	USIL		41.9314	-87.6395	409848	3	Harris School, Illinois, United States	US	USIL		41.9314	-87.6395	409848	20231105221500	https://chicagomaroon.com/40435/news/association-of-latinx-students-for-social-justice-discusses-initiatives-supporting-new-migrants-in-hyde-park/
1138300631	20231105	202311	2023	2023.8356											DNK	DENMARK	DNK								1	190	190	19	4	-10.0	10	1	10	1.56657963446476	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20231105221500	http://www.badmintoneurope.com/cms/default.aspx?clubid=4685&cmsid=239&pageid=5381&m=8709685
1138300632	20231105	202311	2023	2023.8356											EGY	EGYPT	EGY								1	051	051	05	1	3.4	10	1	10	-2.9350104821803	0								4	Phthiotis, Perifereia Stereas Elladas, Greece	GR	GR63	16718	38.8333	22.4167	-817594	4	Phthiotis, Perifereia Stereas Elladas, Greece	GR	GR63	16718	38.8333	22.4167	-817594	20231105221500	https://greekreporter.com/2023/11/05/ancient-tomb-royal-pharaonic-scribe-egypt/
1138300633	20231105	202311	2023	2023.8356											EUR	EUROPE	EUR								1	060	060	06	2	6.0	10	1	10	0.342465753424657	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20231105221500	https://www.vgchartz.com/article/458782/ps5-vs-ps4-sales-comparison-in-europe-september-2023/
1138300634	20231105	202311	2023	2023.8356											GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	0.84745762711864	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20231105221500	https://opinion.inquirer.net/167849/challenges-of-buy-local-drive
1138300635	20231105	202311	2023	2023.8356											GOV	CHIEF EXECUTIVE						GOV			1	040	040	04	1	1.0	10	1	10	10.6976744186046	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20231105221500	https://yen.com.gh/entertainment/style/245273-akua-gmb-2011-gmb-winner-flaunts-curves-a-green-pantsuits-receive-award/
1138300636	20231105	202311	2023	2023.8356											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	10	1	10	-0.52356020942408	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20231105221500	https://allafrica.com/stories/202311050030.html
1138300637	20231105	202311	2023	2023.8356											GOV	GOVERNMENT						GOV			0	115	115	11	3	-2.0	10	1	10	2.67515923566879	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20231105221500	https://www.dailyherald.com/entlife/20231105/thank-our-veterans-by-improving-health-care
1138300638	20231105	202311	2023	2023.8356											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	8	1	8	1.20481927710844	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20231105221500	https://www.fenlandcitizen.co.uk/whats-on/nobody-has-to-know-is-a-dark-brooding-tear-jerker-of-a-lov-9338334/
1138300639	20231105	202311	2023	2023.8356											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	2	1	2	1.20481927710844	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Belgium	BE	BE		50.833333	4	BE	20231105221500	https://www.fenlandcitizen.co.uk/whats-on/nobody-has-to-know-is-a-dark-brooding-tear-jerker-of-a-lov-9338334/
1138300640	20231105	202311	2023	2023.8356											ISR	ISRAELI	ISR								0	1124	112	11	3	-2.0	1	1	1	-6.41759228093796	0								4	Al-Khalil, West Bank (general), West Bank	WE	WE00	18315	31.5293	35.0938	-793097	4	Al-Khalil, West Bank (general), West Bank	WE	WE00	18315	31.5293	35.0938	-793097	20231105221500	http://aljazeerah.info/News/2023/November/5%20n/9,770%20Palestinians%20Killed,%202,660%20Missing%20Under%20the%20Rubble,%2025,000%20Injured,%C2%A0in%2030%20days%20of%20the%20Israeli%20Genocidal%20War%20on%C2%A0Gaza,%20November%205,%202023.htm
1138300641	20231105	202311	2023	2023.8356											ISR	ISRAEL	ISR								0	141	141	14	3	-6.5	2	1	2	-5.80312933254109	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Charing Cross, Westminster, United Kingdom	UK	UKP5	40110	51.5078	-0.122015	-2592264	20231105221500	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html
1138300642	20231105	202311	2023	2023.8356											ISR	ISRAEL	ISR								1	181	181	18	4	-9.0	4	1	4	-4.68594217347957	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20231105221500	https://hotair.com/karen-townsend/2023/11/05/obama-we-are-all-complicit-for-the-violence-in-israel-hamas-war-n590196
1138300643	20231105	202311	2023	2023.8356											ISRMIL	ISRAELI	ISR					MIL			0	014	014	01	1	0.0	6	1	6	-6.41759228093796	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	http://aljazeerah.info/News/2023/November/5%20n/9,770%20Palestinians%20Killed,%202,660%20Missing%20Under%20the%20Rubble,%2025,000%20Injured,%C2%A0in%2030%20days%20of%20the%20Israeli%20Genocidal%20War%20on%C2%A0Gaza,%20November%205,%202023.htm
1138300644	20231105	202311	2023	2023.8356											ISRMIL	ISRAELI	ISR					MIL			0	1124	112	11	3	-2.0	6	1	6	-6.41759228093796	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231105221500	http://aljazeerah.info/News/2023/November/5%20n/9,770%20Palestinians%20Killed,%202,660%20Missing%20Under%20the%20Rubble,%2025,000%20Injured,%C2%A0in%2030%20days%20of%20the%20Israeli%20Genocidal%20War%20on%C2%A0Gaza,%20November%205,%202023.htm
1138300645	20231105	202311	2023	2023.8356											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	10	1	10	-0.93603744149766	0								1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20231105221500	https://www.digitaltrends.com/movies/three-underrated-movies-on-max-you-need-to-watch-in-november/
1138300646	20231105	202311	2023	2023.8356											MED	TELEVISION						MED			1	100	100	10	3	-5.0	10	1	10	-0.52356020942408	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20231105221500	https://allafrica.com/stories/202311050030.html
